thresh
1500
5.114395 0.500000 16
2.150689 0.100000 1030
1.387468 0.500000 945
1.749849 0.500000 86
-1.518239 0.300000 685
1.422293 0.129167 390
1.217655 0.129167 1048
1.027211 0.500000 396
1.434378 0.250000 232
1.256567 0.176923 1050
-1.193883 0.750000 1002
-1.129852 0.100000 1176
1.283644 0.500000 16
1.153086 0.500000 396
-1.161226 0.100000 757
1.323081 0.171429 359
-0.921522 0.033333 761
0.962567 0.500000 945
-0.917384 0.250000 504
1.012101 0.500000 16
0.946829 4.500000 1220
-1.054872 0.250000 969
1.034958 0.250000 108
1.070729 0.166667 675
0.997390 0.050000 1164
0.900327 0.183333 329
-0.862187 0.033333 763
0.939014 6.500000 1220
0.850634 0.500000 16
-0.959653 0.100000 1149
0.854153 0.921212 369
-0.889514 0.100000 716
0.950022 0.166667 674
0.859839 0.500000 396
-0.848766 0.071429 998
0.756939 26.500000 1220
1.058018 0.116667 360
0.812677 0.500000 16
-1.026056 0.300000 684
-0.857475 0.750000 1002
1.085968 26.500000 1220
-0.916207 0.071429 576
0.773235 0.500000 16
-0.872649 0.250000 641
0.745717 0.258333 1050
-0.831346 0.033333 1169
0.827614 0.500000 945
0.775828 0.166667 675
0.855776 0.033333 785
0.869892 0.366667 374
0.835458 0.033333 390
-0.832955 0.033333 772
1.087975 0.500000 16
1.009016 0.050000 1164
0.855222 0.766667 762
-0.852489 0.750000 1002
0.794163 13.500000 1220
0.794830 0.250000 108
0.674338 0.500000 16
-0.998912 0.300000 757
0.822440 0.258333 1050
-0.677077 0.166667 256
0.787191 0.500000 16
-0.874729 0.050000 1159
0.669970 0.171429 359
-0.695088 0.071429 998
-0.797714 0.500000 78
0.850364 0.500000 16
0.873841 0.500000 396
0.914676 0.071429 996
-0.995827 0.750000 1002
-0.929643 0.250000 505
1.002686 0.500000 16
0.850749 0.129167 390
-0.937396 0.033333 772
1.011525 0.366667 374
-0.948961 0.166667 281
0.843390 26.500000 1220
0.778974 0.116667 360
0.859910 0.033333 387
0.794806 8.500000 1220
0.652883 0.500000 16
0.907773 0.033333 785
0.798988 0.258333 1050
0.694686 0.129167 390
0.737147 0.250000 232
0.964591 0.500000 396
-0.731718 0.033333 1169
-0.738644 0.071429 579
-0.786824 0.071429 998
0.666180 0.550000 302
-0.864072 0.750000 1002
0.686598 0.171429 359
-0.709911 0.250000 505
1.031471 0.500000 16
-0.993370 0.500000 78
-0.708330 0.033333 788
0.744806 0.250000 1011
0.714515 0.071429 996
0.755473 0.033333 785
0.948401 0.500000 16
0.842170 0.050000 724
0.765158 0.690476 180
-0.607161 0.750000 1002
0.772976 0.550000 302
-0.754028 0.250000 504
0.872007 0.500000 16
0.938089 0.500000 396
0.764989 0.129167 1048
-0.740733 0.100000 756
-0.731368 0.500000 690
-0.696242 0.100000 1176
0.955082 0.366667 374
0.769704 0.166667 1019
