thresh
1500
2.471844 0.750000 830
1.649394 0.875000 900
1.466092 0.500000 795
1.155390 0.500000 1065
1.149691 0.500000 946
-0.979939 0.166667 1197
0.859720 0.500000 400
0.737068 0.150000 750
0.697489 0.500000 1211
0.519644 0.500000 794
0.669149 0.464286 181
0.537050 0.583333 905
-0.503663 0.033333 390
0.456653 0.500000 1065
0.455067 0.500000 939
-0.530231 0.166667 1197
0.498425 0.500000 944
0.520600 0.500000 18
-0.511867 0.500000 1059
0.501295 0.500000 939
0.442852 0.071429 997
0.418555 0.309524 184
-0.419061 0.500000 1215
0.409508 0.750000 831
-0.397905 0.291667 906
-0.340778 0.166667 1199
0.426516 0.500000 18
0.417774 0.500000 946
-0.405990 0.416667 1022
0.390160 0.500000 968
0.367015 0.875000 901
0.380728 0.500000 1067
-0.343616 0.166667 1141
0.345684 0.069048 1050
0.343281 0.500000 944
0.331882 0.267857 189
0.374069 0.500000 949
-0.415111 0.416667 902
0.378142 0.500000 18
-0.431647 0.166667 1199
0.400762 0.500000 39
-0.314319 0.500000 1215
0.368304 0.500000 414
-0.339764 0.875000 904
0.337222 0.416667 905
-0.265578 0.700000 684
-0.265475 0.166667 1197
0.385986 0.250000 1126
0.276472 0.750000 109
0.300211 0.500000 946
-0.274358 0.069048 1055
-0.343657 0.166667 1193
0.307900 0.750000 544
-0.330738 0.166667 1199
0.332549 0.750000 831
-0.301692 0.500000 1215
0.320482 0.500000 464
-0.321846 0.500000 868
0.270067 0.500000 1144
0.295228 0.583333 901
0.304814 0.166667 666
-0.271326 0.750000 828
-0.268752 0.250000 546
-0.241422 0.150000 1174
0.262563 0.500000 1065
0.279356 0.500000 1060
-0.283206 0.500000 3
0.305687 0.500000 794
0.251294 0.033333 786
0.263637 0.291667 903
-0.246414 0.166667 653
0.266624 0.500000 436
0.246940 0.500000 944
0.267012 0.050000 327
0.278608 0.500000 18
-0.291530 0.708333 904
0.246663 0.750000 832
0.251657 0.267857 188
0.240614 0.050000 1039
-0.269421 0.100000 293
0.225776 0.500000 654
-0.270287 0.166667 1197
0.301345 0.500000 949
0.264830 0.100000 1033
0.267194 0.950000 325
0.284984 0.875000 901
0.282294 0.500000 1067
-0.261019 0.166667 652
0.296110 0.300000 688
-0.262302 0.500000 3
0.297907 0.500000 939
-0.236478 0.690476 756
0.223849 0.500000 18
-0.292287 0.500000 1215
0.285665 0.100000 315
-0.270898 0.166667 1199
0.300422 0.258333 395
0.285281 0.366667 756
-0.241999 0.483333 756
0.235849 0.500000 946
-0.246223 0.225000 1033
0.263770 0.050000 344
-0.278096 0.166667 1197
0.276239 0.071429 213
-0.270026 0.500000 955
-0.241565 0.741667 1046
0.221266 0.250000 534
-0.244190 0.105556 1048
0.219959 0.450000 726
0.259263 0.875000 901
0.248042 0.309524 184
-0.228962 0.500000 1215
0.265471 0.250000 843
-0.265519 0.166667 1197
0.270552 0.500000 414
-0.250991 0.875000 904
-0.251939 0.150000 726
-0.225843 0.166667 1193
0.256797 0.033333 1051
-0.210656 0.500000 1076
0.256081 0.100000 308
0.245738 0.500000 577
0.209844 0.100000 785
-0.264058 0.500000 3
0.232864 0.100000 323
0.235452 0.309524 188
-0.203048 0.069048 764
0.209972 0.500000 18
-0.268923 0.500000 1215
0.255325 0.750000 544
-0.256919 10.500000 1220
0.251904 0.357143 579
-0.262388 0.166667 1197
0.250604 0.225000 293
0.224452 0.730303 369
-0.232736 0.825758 361
0.215953 0.845238 181
-0.214431 0.416667 902
0.239317 0.080128 374
0.215614 0.583333 901
0.258013 0.500000 38
-0.225426 0.500000 1215
-0.250616 0.033333 759
0.207936 0.500000 946
0.219633 0.750000 109
-0.239873 0.633333 181
-0.211803 0.166667 1193
0.253404 0.500000 939
0.208819 0.500000 1065
-0.262584 0.250000 1164
0.216732 0.125000 903
-0.231850 0.750000 829
0.238631 0.500000 1144
0.267215 0.875000 901
0.259102 0.750000 832
-0.243373 0.875000 904
0.265132 0.966667 361
0.222228 0.500000 944
-0.237718 0.211111 1043
0.235587 0.183333 1043
0.263041 0.071429 207
0.216753 0.366667 756
0.239304 0.500000 18
-0.245246 0.166667 1199
0.262602 0.500000 966
-0.199689 0.105556 327
0.193290 0.500000 1065
-0.226409 0.276190 1175
-0.253986 0.500000 1079
0.208114 0.416667 904
0.198491 0.240385 372
-0.212254 0.500000 4
0.214231 0.214286 590
-0.237149 0.392308 1054
0.227822 0.500000 654
-0.219584 0.166667 1193
0.235333 0.750000 544
-0.236220 0.416667 902
-0.217140 0.250000 726
0.185948 0.500000 1067
-0.198974 0.500000 1076
0.240689 0.050000 740
-0.242275 0.166667 1197
0.271641 0.500000 414
-0.231801 0.166667 1199
0.248992 0.500000 464
-0.232420 0.500000 1215
0.237804 0.450000 726
0.186264 0.925000 763
-0.217322 0.125000 908
0.191028 0.500000 944
0.234013 0.500000 18
-0.257259 0.416667 1022
-0.203364 0.925824 367
0.209445 0.500000 1205
0.198662 0.309524 184
0.220895 0.875000 901
0.218426 0.250000 179
-0.222123 0.250000 647
0.221584 0.100000 785
0.231184 0.500000 946
-0.193795 0.071429 579
-0.186871 0.225000 1033
0.193295 0.050000 344
-0.225160 0.166667 1197
0.242876 0.233333 759
-0.222339 0.500000 1215
0.240477 0.500000 18
-0.223474 0.875000 904
0.230549 0.500000 869
-0.201649 0.071429 1114
0.241372 0.250000 1125
-0.236076 0.500000 473
0.187304 0.500000 939
0.208093 0.500000 577
0.202238 0.500000 946
0.205753 0.500000 1065
0.201425 0.500000 1060
-0.213331 0.166667 1193
0.237852 0.225000 293
0.216334 0.875000 901
0.213597 0.050000 345
-0.241297 0.166667 1197
0.235728 0.258333 395
-0.240602 0.500000 1215
-0.232427 0.166667 762
-0.193592 0.766667 756
0.211892 0.033333 1051
0.201403 0.100000 760
-0.216522 0.033333 1169
0.202985 0.292857 369
-0.195445 0.050000 1165
-0.187380 0.850000 729
-0.207183 0.696154 1046
0.201517 0.750000 505
-0.207835 0.166667 652
0.197560 0.250000 1103
-0.207531 0.166667 1193
0.217553 0.472222 337
0.210888 0.500000 947
0.189772 0.500000 654
-0.224207 0.350000 1164
0.206796 0.500000 1144
-0.233893 0.500000 1076
-0.212945 0.500000 1
0.177404 0.366667 1032
0.235028 0.775000 1024
0.162854 0.500000 1144
