thresh
1500
2.371497 0.500000 945
2.469091 0.900000 301
1.166682 0.300000 688
1.279833 0.500000 942
1.146519 0.900000 297
-0.880402 0.069048 366
0.864375 0.833333 648
0.772861 0.500000 1
-0.674830 0.033333 766
-0.737184 0.033333 365
0.623935 0.500000 1114
0.802224 0.500000 944
0.615498 0.138095 375
-0.682193 0.250000 976
0.566247 0.250000 1133
-0.594463 0.050000 1038
0.624723 0.071429 198
0.611533 0.500000 8
-0.546035 0.033333 764
0.584104 0.700000 757
0.538976 0.500000 472
0.586862 0.500000 944
0.567753 0.033333 779
-0.611937 0.033333 390
0.540525 0.500000 399
-0.665926 0.225000 1033
0.540612 0.750000 509
0.688456 0.500000 946
-0.556111 0.100000 1176
-0.557874 0.357143 582
-0.522461 0.050000 1037
0.485673 0.500000 1144
-0.489207 0.233333 1174
0.526541 0.050000 744
0.530511 0.500000 80
0.473658 0.190909 761
0.500660 0.071429 606
-0.473090 0.183333 1001
-0.393322 0.071429 186
0.437001 0.500000 946
0.435590 0.033333 785
-0.462584 0.250000 979
-0.484974 0.500000 1112
-0.484566 0.033333 390
0.514148 0.500000 12
-0.502655 0.050000 732
0.615474 0.250000 630
0.541805 0.500000 0
-0.452706 0.500000 936
0.501090 0.160256 375
-0.496933 0.225000 292
-0.509159 0.071429 583
0.497432 0.500000 958
0.419931 0.050000 744
-0.480200 0.033333 769
0.468237 0.500000 11
-0.473153 0.408333 372
0.481046 0.392308 1054
0.417150 0.500000 648
-0.413792 0.148352 360
0.451238 0.620192 1046
0.428233 0.366667 1030
-0.473055 0.225000 1034
0.436781 0.100000 1029
0.451173 0.500000 946
0.404697 0.033333 779
-0.569565 0.050000 1038
0.427749 0.500000 399
-0.432059 0.071429 210
0.512427 0.500000 99
-0.491617 0.500000 1022
0.411601 0.071429 198
-0.462087 0.225000 292
0.462501 0.071429 1117
0.426424 0.500000 946
0.481654 0.500000 9
-0.502982 0.408333 370
0.434586 0.500000 1
0.478753 0.105556 342
0.490130 0.166667 652
-0.450490 0.500000 436
